timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO
07/01/2000 03:13:15,0,0,0.002559297
07/01/2000 03:13:30,0,0,0.002725279
07/01/2000 03:13:45,0,0,0.002733029
07/01/2000 03:14:00,0,0,0.002554421
07/01/2000 03:14:15,0,0,0.002546815
07/01/2000 03:14:30,0,0,0.002501966
07/01/2000 03:14:45,0,0,0.002489026
07/01/2000 03:15:00,0,0,0.002442565
07/01/2000 03:15:15,0,0,0.002398691
07/01/2000 03:15:30,0,0,0.002520141
07/01/2000 03:15:45,0,0,0.002514202
07/01/2000 03:16:00,0,0,0.002524678
07/01/2000 03:16:15,0,0,0.002408332
07/01/2000 03:16:30,0,0,0.002456995
07/01/2000 03:16:45,0,0,0.002418081
07/01/2000 03:17:00,0,0,0.002363355
07/01/2000 03:17:15,0,0,0.00235788
07/01/2000 03:17:30,0,0,0.00235346
07/01/2000 03:17:45,0,0,0.002285674
07/01/2000 03:18:00,0,0,0.002379955
07/01/2000 03:18:15,0,0,0.002291033
07/01/2000 03:18:30,0,0,0.002283263
07/01/2000 03:18:45,0,0,0.00225516
07/01/2000 03:19:00,0,0,0.002347059
07/01/2000 03:19:15,0,0,0.002289258
07/01/2000 03:19:30,0,0,0.00224402
07/01/2000 03:19:45,0,0,0.002345002
07/01/2000 03:20:00,0,0,0.002401007
07/01/2000 03:20:15,0,0,0.002313957
07/01/2000 03:20:30,0,0,0.002278095
07/01/2000 03:20:45,0,0,0.002403496
07/01/2000 03:21:00,0,0,0.00232455
07/01/2000 03:21:15,0,0,0.002318466
07/01/2000 03:21:30,0,0,0.002442057
07/01/2000 03:21:45,0,0,0.002390566
07/01/2000 03:22:00,0,0,0.002461121
07/01/2000 03:22:15,0,0,0.002388454
07/01/2000 03:22:30,0,0,0.002462954
07/01/2000 03:22:45,0,0,0.002454808
07/01/2000 03:23:00,0,0,0.002539034
07/01/2000 03:23:15,0,0,0.002221366
07/01/2000 03:23:30,0,0,0.002440738
07/01/2000 03:23:45,0,0,0.002517152
07/01/2000 03:24:00,0,0,0.002479547
07/01/2000 03:24:15,0,0,0.002429185
07/01/2000 03:24:30,0,0,0.002512481
07/01/2000 03:24:45,60,1,0.040824988
07/01/2000 03:25:00,0,0,0.002181911
07/01/2000 03:25:15,0,0,0.001907609
07/01/2000 03:25:30,0,0,0.001890154
07/01/2000 03:25:45,0,0,0.001798904
07/01/2000 03:26:00,0,0,0.001730587
07/01/2000 03:26:15,0,0,0.001871267
07/01/2000 03:26:30,0,0,0.001683048
07/01/2000 03:26:45,0,0,0.001850581
07/01/2000 03:27:00,0,0,0.001975423
07/01/2000 03:27:15,0,0,0.001948953
07/01/2000 03:27:30,0,0,0.002147256
07/01/2000 03:27:45,0,0,0.00293024
07/01/2000 03:28:00,24,1,0.020364063
07/01/2000 03:28:15,0,0,0.003565908
07/01/2000 03:28:30,0,0,0.003600427
07/01/2000 03:28:45,0,0,0.003372041
07/01/2000 03:29:00,0,0,0.003490346
07/01/2000 03:29:15,0,0,0.0034515
07/01/2000 03:29:30,0,0,0.003491181
07/01/2000 03:29:45,0,0,0.003439199
07/01/2000 03:30:00,0,0,0.003706029
07/01/2000 03:30:15,0,0,0.003478345
07/01/2000 03:30:30,0,0,0.003351349
07/01/2000 03:30:45,0,0,0.003282489
07/01/2000 03:31:00,0,0,0.003145692
07/01/2000 03:31:15,0,0,0.003334932
07/01/2000 03:31:30,0,0,0.003352309
07/01/2000 03:31:45,0,0,0.003312319
07/01/2000 03:32:00,0,0,0.003390286
07/01/2000 03:32:15,0,0,0.003370412
07/01/2000 03:32:30,0,0,0.0033336
07/01/2000 03:32:45,0,0,0.003329979
07/01/2000 03:33:00,0,0,0.00332313
07/01/2000 03:33:15,0,0,0.003355263
07/01/2000 03:33:30,0,0,0.00316893
07/01/2000 03:33:45,0,0,0.003545777
07/01/2000 03:34:00,0,0,0.003426077
07/01/2000 03:34:15,0,0,0.003297064
07/01/2000 03:34:30,0,0,0.003333506
07/01/2000 03:34:45,0,0,0.003248347
07/01/2000 03:35:00,0,0,0.003317934
07/01/2000 03:35:15,0,0,0.003196991
07/01/2000 03:35:30,0,0,0.003047362
07/01/2000 03:35:45,0,0,0.003336602
07/01/2000 03:36:00,0,0,0.003351024
07/01/2000 03:36:15,0,0,0.003311749
07/01/2000 03:36:30,0,0,0.003440106
07/01/2000 03:36:45,0,0,0.003288174
07/01/2000 03:37:00,0,0,0.003071015
07/01/2000 03:37:15,0,0,0.003179956
07/01/2000 03:37:30,0,0,0.003079851
07/01/2000 03:37:45,0,0,0.003224844
07/01/2000 03:38:00,0,0,0.003045357
07/01/2000 03:38:15,0,0,0.003216169
07/01/2000 03:38:30,0,0,0.003110488
07/01/2000 03:38:45,0,0,0.003321246
07/01/2000 03:39:00,14,1,0.015731246
07/01/2000 03:39:15,0,0,0.003961804
07/01/2000 03:39:30,0,0,0.003847255
07/01/2000 03:39:45,0,0,0.003927211
07/01/2000 03:40:00,0,0,0.003895064
07/01/2000 03:40:15,0,0,0.003732998
07/01/2000 03:40:30,0,0,0.003837788
07/01/2000 03:40:45,0,0,0.003891536
07/01/2000 03:41:00,0,0,0.00385898
07/01/2000 03:41:15,0,0,0.00386261
07/01/2000 03:41:30,0,0,0.003834145
07/01/2000 03:41:45,0,0,0.003847511
07/01/2000 03:42:00,0,0,0.003821554
07/01/2000 03:42:15,0,0,0.00373089
07/01/2000 03:42:30,0,0,0.003796497
07/01/2000 03:42:45,0,0,0.003858978
07/01/2000 03:43:00,0,0,0.003693907
07/01/2000 03:43:15,0,0,0.003814335
07/01/2000 03:43:30,0,0,0.00382202
07/01/2000 03:43:45,0,0,0.003807078
07/01/2000 03:44:00,0,0,0.003903953
07/01/2000 03:44:15,0,0,0.003718198
07/01/2000 03:44:30,0,0,0.003761836
07/01/2000 03:44:45,0,0,0.003806585
07/01/2000 03:45:00,0,0,0.003846894
07/01/2000 03:45:15,0,0,0.003761701
07/01/2000 03:45:30,0,0,0.003709506
07/01/2000 03:45:45,0,0,0.00337325
07/01/2000 03:46:00,0,0,0.003800344
07/01/2000 03:46:15,0,0,0.003747294
07/01/2000 03:46:30,0,0,0.003879749
07/01/2000 03:46:45,0,0,0.004019353
07/01/2000 03:47:00,0,0,0.003908039
07/01/2000 03:47:15,0,0,0.003865792
07/01/2000 03:47:30,0,0,0.003893748
07/01/2000 03:47:45,0,0,0.003912456
07/01/2000 03:48:00,0,0,0.003683826
07/01/2000 03:48:15,0,0,0.003627691
07/01/2000 03:48:30,0,0,0.003745089
07/01/2000 03:48:45,0,0,0.003526066
07/01/2000 03:49:00,0,0,0.00396585
07/01/2000 03:49:15,0,0,0.003984363
07/01/2000 03:49:30,0,0,0.004002873
07/01/2000 03:49:45,0,0,0.003848647
07/01/2000 03:50:00,0,0,0.004004724
07/01/2000 03:50:15,0,0,0.003417736
07/01/2000 03:50:30,0,0,0.003831522
07/01/2000 03:50:45,0,0,0.003944037
07/01/2000 03:51:00,0,0,0.003920651
07/01/2000 03:51:15,0,0,0.003943285
07/01/2000 03:51:30,0,0,0.003933226
07/01/2000 03:51:45,0,0,0.004074351
07/01/2000 03:52:00,0,0,0.004110951
07/01/2000 03:52:15,0,0,0.00388498
07/01/2000 03:52:30,0,0,0.004431504
07/01/2000 03:52:45,0,0,0.003601024
07/01/2000 03:53:00,0,0,0.003675851
07/01/2000 03:53:15,0,0,0.003460795
07/01/2000 03:53:30,0,0,0.003568084
07/01/2000 03:53:45,0,0,0.003331075
07/01/2000 03:54:00,0,0,0.003364985
07/01/2000 03:54:15,0,0,0.003467036
07/01/2000 03:54:30,0,0,0.003535318
07/01/2000 03:54:45,0,0,0.003510805
07/01/2000 03:55:00,0,0,0.0035006
07/01/2000 03:55:15,0,0,0.003564836
07/01/2000 03:55:30,0,0,0.003371071
07/01/2000 03:55:45,0,0,0.00316695
07/01/2000 03:56:00,0,0,0.003390464
07/01/2000 03:56:15,0,0,0.003393097
07/01/2000 03:56:30,0,0,0.003349147
07/01/2000 03:56:45,0,0,0.003509596
07/01/2000 03:57:00,0,0,0.003449034
07/01/2000 03:57:15,0,0,0.003437199
07/01/2000 03:57:30,0,0,0.003410011
07/01/2000 03:57:45,0,0,0.003419203
07/01/2000 03:58:00,0,0,0.003499613
07/01/2000 03:58:15,0,0,0.003470192
07/01/2000 03:58:30,0,0,0.003431661
07/01/2000 03:58:45,0,0,0.003585128
07/01/2000 03:59:00,0,0,0.003524177
07/01/2000 03:59:15,0,0,0.003390698
07/01/2000 03:59:30,0,0,0.003457329
07/01/2000 03:59:45,0,0,0.003459201
07/01/2000 04:00:00,0,0,0.003548891
07/01/2000 04:00:15,0,0,0.003640746
07/01/2000 04:00:30,0,0,0.00365937
07/01/2000 04:00:45,0,0,0.003694646
07/01/2000 04:01:00,0,0,0.003643776
07/01/2000 04:01:15,0,0,0.003603706
07/01/2000 04:01:30,0,0,0.003574744
07/01/2000 04:01:45,0,0,0.00354391
07/01/2000 04:02:00,0,0,0.003507019
07/01/2000 04:02:15,0,0,0.003558997
07/01/2000 04:02:30,0,0,0.003300954
07/01/2000 04:02:45,0,0,0.002523848
07/01/2000 04:03:00,0,0,0.002716723
07/01/2000 04:03:15,0,0,0.002911034
07/01/2000 04:03:30,0,0,0.002849625
07/01/2000 04:03:45,0,0,0.00322107
07/01/2000 04:04:00,0,0,0.003758932
07/01/2000 04:04:15,0,0,0.003861925
07/01/2000 04:04:30,0,0,0.003850883
07/01/2000 04:04:45,0,0,0.003866346
07/01/2000 04:05:00,0,0,0.003768028
07/01/2000 04:05:15,0,0,0.003781812
07/01/2000 04:05:30,0,0,0.003791472
07/01/2000 04:05:45,0,0,0.00364855
07/01/2000 04:06:00,0,0,0.003939859
07/01/2000 04:06:15,0,0,0.00383517
07/01/2000 04:06:30,0,0,0.003699487
07/01/2000 04:06:45,0,0,0.003608986
07/01/2000 04:07:00,0,0,0.003627117
07/01/2000 04:07:15,0,0,0.003589516
07/01/2000 04:07:30,0,0,0.003617503
07/01/2000 04:07:45,0,0,0.003598564
07/01/2000 04:08:00,0,0,0.003576727
07/01/2000 04:08:15,0,0,0.003527411
07/01/2000 04:08:30,0,0,0.003560592
07/01/2000 04:08:45,0,0,0.003557922
07/01/2000 04:09:00,0,0,0.003629685
07/01/2000 04:09:15,0,0,0.003695656
07/01/2000 04:09:30,0,0,0.003498626
07/01/2000 04:09:45,0,0,0.003678172
07/01/2000 04:10:00,0,0,0.00360359
07/01/2000 04:10:15,0,0,0.003589202
07/01/2000 04:10:30,0,0,0.003561304
07/01/2000 04:10:45,0,0,0.003574142
07/01/2000 04:11:00,0,0,0.003648045
07/01/2000 04:11:15,0,0,0.003570942
07/01/2000 04:11:30,0,0,0.003633838
07/01/2000 04:11:45,0,0,0.003583055
07/01/2000 04:12:00,0,0,0.003599041
07/01/2000 04:12:15,0,0,0.003686712
07/01/2000 04:12:30,0,0,0.003747748
07/01/2000 04:12:45,0,0,0.003689367
07/01/2000 04:13:00,0,0,0.003597784
07/01/2000 04:13:15,0,0,0.003306548
07/01/2000 04:13:30,0,0,0.003504315
07/01/2000 04:13:45,0,0,0.003583894
07/01/2000 04:14:00,0,0,0.00355796
07/01/2000 04:14:15,0,0,0.003572728
07/01/2000 04:14:30,0,0,0.003581144
07/01/2000 04:14:45,0,0,0.003649397
07/01/2000 04:15:00,0,0,0.003735643
07/01/2000 04:15:15,0,0,0.003622288
07/01/2000 04:15:30,0,0,0.003656403
07/01/2000 04:15:45,0,0,0.003666215
07/01/2000 04:16:00,0,0,0.003690903
07/01/2000 04:16:15,0,0,0.003687138
07/01/2000 04:16:30,0,0,0.003619113
07/01/2000 04:16:45,0,0,0.003693235
07/01/2000 04:17:00,0,0,0.003430455
07/01/2000 04:17:15,0,0,0.003621403
07/01/2000 04:17:30,0,0,0.003577872
07/01/2000 04:17:45,0,0,0.003590976
07/01/2000 04:18:00,0,0,0.003659514
07/01/2000 04:18:15,0,0,0.00361987
07/01/2000 04:18:30,0,0,0.003671018
07/01/2000 04:18:45,0,0,0.003637
07/01/2000 04:19:00,0,0,0.003718065
07/01/2000 04:19:15,0,0,0.00376285
07/01/2000 04:19:30,0,0,0.003802019
07/01/2000 04:19:45,0,0,0.003769623
07/01/2000 04:20:00,0,0,0.003712264
07/01/2000 04:20:15,0,0,0.003535079
07/01/2000 04:20:30,0,0,0.003547733
07/01/2000 04:20:45,0,0,0.003737888
07/01/2000 04:21:00,0,0,0.003718333
07/01/2000 04:21:15,0,0,0.003648512
07/01/2000 04:21:30,0,0,0.003707078
07/01/2000 04:21:45,0,0,0.003630222
07/01/2000 04:22:00,0,0,0.003618972
07/01/2000 04:22:15,0,0,0.003629199
07/01/2000 04:22:30,0,0,0.003696163
07/01/2000 04:22:45,0,0,0.003709163
07/01/2000 04:23:00,0,0,0.003749637
07/01/2000 04:23:15,0,0,0.003686714
07/01/2000 04:23:30,0,0,0.003605724
07/01/2000 04:23:45,0,0,0.003460233
07/01/2000 04:24:00,0,0,0.003652058
07/01/2000 04:24:15,0,0,0.003655151
07/01/2000 04:24:30,0,0,0.003709816
07/01/2000 04:24:45,0,0,0.003672767
07/01/2000 04:25:00,0,0,0.003695026
07/01/2000 04:25:15,0,0,0.003559338
07/01/2000 04:25:30,0,0,0.00362769
07/01/2000 04:25:45,0,0,0.003656624
07/01/2000 04:26:00,0,0,0.003640052
07/01/2000 04:26:15,0,0,0.003551476
07/01/2000 04:26:30,0,0,0.003604575
07/01/2000 04:26:45,0,0,0.003405927
07/01/2000 04:27:00,0,0,0.00361017
07/01/2000 04:27:15,0,0,0.003488115
07/01/2000 04:27:30,0,0,0.003476475
07/01/2000 04:27:45,0,0,0.003567127
07/01/2000 04:28:00,0,0,0.00366417
07/01/2000 04:28:15,0,0,0.003544104
07/01/2000 04:28:30,0,0,0.003517982
07/01/2000 04:28:45,0,0,0.003519955
07/01/2000 04:29:00,0,0,0.003571637
07/01/2000 04:29:15,0,0,0.003663658
07/01/2000 04:29:30,0,0,0.003467969
07/01/2000 04:29:45,0,0,0.003561162
07/01/2000 04:30:00,0,0,0.00352081
07/01/2000 04:30:15,0,0,0.003511624
07/01/2000 04:30:30,0,0,0.003552613
07/01/2000 04:30:45,0,0,0.003659063
07/01/2000 04:31:00,0,0,0.003553931
07/01/2000 04:31:15,0,0,0.00361791
07/01/2000 04:31:30,0,0,0.003549925
07/01/2000 04:31:45,0,0,0.003688949
07/01/2000 04:32:00,0,0,0.003653746
07/01/2000 04:32:15,0,0,0.003374936
07/01/2000 04:32:30,0,0,0.00362011
07/01/2000 04:32:45,0,0,0.003511441
07/01/2000 04:33:00,0,0,0.003473438
07/01/2000 04:33:15,0,0,0.003620346
07/01/2000 04:33:30,0,0,0.003514074
07/01/2000 04:33:45,0,0,0.003566243
07/01/2000 04:34:00,0,0,0.003557604
07/01/2000 04:34:15,0,0,0.003660233
07/01/2000 04:34:30,0,0,0.003660417
07/01/2000 04:34:45,0,0,0.003557426
07/01/2000 04:35:00,0,0,0.003631703
07/01/2000 04:35:15,0,0,0.003552033
07/01/2000 04:35:30,0,0,0.004025702
07/01/2000 04:35:45,16,1,0.018915159
07/01/2000 04:36:00,0,0,0.004319418
07/01/2000 04:36:15,0,0,0.004603406
07/01/2000 04:36:30,0,0,0.004530325
07/01/2000 04:36:45,0,0,0.004590916
07/01/2000 04:37:00,0,0,0.004546149
07/01/2000 04:37:15,0,0,0.004510155
07/01/2000 04:37:30,0,0,0.004526571
07/01/2000 04:37:45,0,0,0.004492816
07/01/2000 04:38:00,0,0,0.004461476
07/01/2000 04:38:15,0,0,0.004555755
07/01/2000 04:38:30,0,0,0.004570831
07/01/2000 04:38:45,0,0,0.004522829
07/01/2000 04:39:00,0,0,0.00439821
07/01/2000 04:39:15,0,0,0.004501635
07/01/2000 04:39:30,0,0,0.004516701
07/01/2000 04:39:45,0,0,0.004427035
07/01/2000 04:40:00,0,0,0.004570568
07/01/2000 04:40:15,0,0,0.004477753
07/01/2000 04:40:30,0,0,0.004406446
07/01/2000 04:40:45,0,0,0.004504208
07/01/2000 04:41:00,0,0,0.004502464
07/01/2000 04:41:15,0,0,0.004567783
07/01/2000 04:41:30,0,0,0.004473529
07/01/2000 04:41:45,0,0,0.004574545
07/01/2000 04:42:00,0,0,0.004582494
07/01/2000 04:42:15,0,0,0.004562574
07/01/2000 04:42:30,0,0,0.004331456
07/01/2000 04:42:45,0,0,0.004326679
07/01/2000 04:43:00,0,0,0.004394924
07/01/2000 04:43:15,0,0,0.004431765
07/01/2000 04:43:30,0,0,0.004448937
07/01/2000 04:43:45,0,0,0.004359056
07/01/2000 04:44:00,0,0,0.004494046
07/01/2000 04:44:15,0,0,0.004433599
07/01/2000 04:44:30,0,0,0.004323583
07/01/2000 04:44:45,0,0,0.004257261
07/01/2000 04:45:00,0,0,0.004492224
07/01/2000 04:45:15,0,0,0.004504141
07/01/2000 04:45:30,0,0,0.004363496
07/01/2000 04:45:45,0,0,0.004255884
07/01/2000 04:46:00,0,0,0.004377543
07/01/2000 04:46:15,0,0,0.004430045
07/01/2000 04:46:30,0,0,0.004296007
07/01/2000 04:46:45,0,0,0.004451134
07/01/2000 04:47:00,0,0,0.004422672
07/01/2000 04:47:15,0,0,0.004447973
07/01/2000 04:47:30,0,0,0.004437335
07/01/2000 04:47:45,0,0,0.00436109
07/01/2000 04:48:00,0,0,0.004342239
07/01/2000 04:48:15,0,0,0.004446142
07/01/2000 04:48:30,0,0,0.004247484
07/01/2000 04:48:45,0,0,0.004274412
07/01/2000 04:49:00,0,0,0.004297999
07/01/2000 04:49:15,0,0,0.004360116
07/01/2000 04:49:30,0,0,0.004344427
07/01/2000 04:49:45,0,0,0.004302707
07/01/2000 04:50:00,0,0,0.004371733
07/01/2000 04:50:15,0,0,0.004230339
07/01/2000 04:50:30,0,0,0.004331419
07/01/2000 04:50:45,0,0,0.00430071
07/01/2000 04:51:00,0,0,0.004172623
07/01/2000 04:51:15,0,0,0.004347822
07/01/2000 04:51:30,0,0,0.004290079
07/01/2000 04:51:45,0,0,0.004297562
07/01/2000 04:52:00,0,0,0.004253221
07/01/2000 04:52:15,0,0,0.00405471
07/01/2000 04:52:30,0,0,0.00425031
07/01/2000 04:52:45,0,0,0.004259665
07/01/2000 04:53:00,0,0,0.004226964
07/01/2000 04:53:15,0,0,0.004180271
07/01/2000 04:53:30,0,0,0.004116438
07/01/2000 04:53:45,0,0,0.004197275
07/01/2000 04:54:00,0,0,0.004259201
07/01/2000 04:54:15,0,0,0.004226307
07/01/2000 04:54:30,0,0,0.004358578
07/01/2000 04:54:45,0,0,0.004182787
07/01/2000 04:55:00,0,0,0.004264618
07/01/2000 04:55:15,0,0,0.004214544
07/01/2000 04:55:30,0,0,0.004337061
07/01/2000 04:55:45,0,0,0.004317915
07/01/2000 04:56:00,0,0,0.004261412
07/01/2000 04:56:15,0,0,0.004243397
07/01/2000 04:56:30,0,0,0.004295527
07/01/2000 04:56:45,0,0,0.004218327
07/01/2000 04:57:00,0,0,0.004250522
07/01/2000 04:57:15,0,0,0.004320075
07/01/2000 04:57:30,0,0,0.004230546
07/01/2000 04:57:45,0,0,0.004304726
07/01/2000 04:58:00,0,0,0.004370454
07/01/2000 04:58:15,0,0,0.004352962
07/01/2000 04:58:30,0,0,0.004341847
07/01/2000 04:58:45,0,0,0.004412608
07/01/2000 04:59:00,0,0,0.004407839
07/01/2000 04:59:15,0,0,0.004740684
07/01/2000 04:59:30,0,0,0.004310359
07/01/2000 04:59:45,0,0,0.004017491
07/01/2000 05:00:00,0,0,0.003973264
07/01/2000 05:00:15,0,0,0.003965791
07/01/2000 05:00:30,0,0,0.004191791
07/01/2000 05:00:45,0,0,0.003958682
07/01/2000 05:01:00,0,0,0.004083312
07/01/2000 05:01:15,0,0,0.003988269
07/01/2000 05:01:30,0,0,0.00404167
07/01/2000 05:01:45,0,0,0.004145996
07/01/2000 05:02:00,0,0,0.004097369
07/01/2000 05:02:15,0,0,0.004068628
07/01/2000 05:02:30,0,0,0.003924014
07/01/2000 05:02:45,0,0,0.004085003
07/01/2000 05:03:00,0,0,0.004018995
07/01/2000 05:03:15,23,1,0.025180212
07/01/2000 05:03:30,91,1,0.05646109
07/01/2000 05:03:45,0,0,0.002603173
07/01/2000 05:04:00,0,0,0.001809961
07/01/2000 05:04:15,0,0,0.0017205
07/01/2000 05:04:30,0,0,0.001722271
07/01/2000 05:04:45,0,0,0.001641184
07/01/2000 05:05:00,0,0,0.001000758
07/01/2000 05:05:15,3,0,0.005297681
07/01/2000 05:05:30,0,0,0.001256219
07/01/2000 05:05:45,0,0,0.001716543
07/01/2000 05:06:00,0,0,0.000998636
07/01/2000 05:06:15,0,0,0.000948323
07/01/2000 05:06:30,0,0,0.001016527
07/01/2000 05:06:45,0,0,0.001175613
07/01/2000 05:07:00,3,0,0.005031101
07/01/2000 05:07:15,0,0,0.00104871
07/01/2000 05:07:30,0,0,0.000990046
07/01/2000 05:07:45,0,0,0.001493045
07/01/2000 05:08:00,0,0,0.001427528
07/01/2000 05:08:15,0,0,0.000932262
07/01/2000 05:08:30,0,0,0.001308716
07/01/2000 05:08:45,0,0,0.003237281
07/01/2000 05:09:00,0,0,0.001013357
07/01/2000 05:09:15,0,0,0.001398916
07/01/2000 05:09:30,0,0,0.001045339
07/01/2000 05:09:45,0,0,0.001043658
07/01/2000 05:10:00,12,1,0.017054291
07/01/2000 05:10:15,23,1,0.016748579
07/01/2000 05:10:30,0,0,0.010749249
07/01/2000 05:10:45,0,1,0.004116798
07/01/2000 05:11:00,2,NA,0.008593025
07/01/2000 05:11:15,31,NA,0.049036083
07/01/2000 05:11:30,40,NA,0.002997041
07/01/2000 05:11:45,97,NA,0.000900047
